date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:55:11	30116/30116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2275a4-5a3c4ab941083%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.eot	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.eot	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:11	30116/30116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2275a4-5a3c4ab941083%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.eot?	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfontd41d.eot	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:11	266747/266747	---M--	200	added ('OK')	image/svg+xml	etag:%22411fb-5a3c4af6361f8%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-italic-webfont.svg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-italic-webfont.svg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:12	34608/34608	---M--	200	added ('OK')	application/font-woff	etag:%228730-5a3c4ab948d84%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.woff	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.woff	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:12	64540/64540	---M--	200	added ('OK')	application/font-sfnt	etag:%22fc1c-5a3c4ad58a856%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.ttf	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.ttf	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:13	30978/30978	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227902-5a3c4ada11bec%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.eot	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.eot	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:13	267401/267401	---M--	200	added ('OK')	image/svg+xml	etag:%2241489-5a3c4ae60b4ae%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.svg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-light-webfont.svg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:13	30978/30978	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227902-5a3c4ada11bec%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.eot?	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfontd41d.eot	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:13	35464/35464	---M--	200	added ('OK')	application/font-woff	etag:%228a88-5a3c4ad0c8b37%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.woff	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.woff	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:13	65648/65648	---M--	200	added ('OK')	application/font-sfnt	etag:%2210070-5a3c4aee2e615%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.ttf	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.ttf	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:14	1755/1755	---M--	200	added ('OK')	image/png	etag:%226db-5a3c4a9087d39%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/yt.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/yt.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:14	1757/1757	---M--	200	added ('OK')	image/png	etag:%226dd-5a3c4a9933a37%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/youtube-hover.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/youtube-hover.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:14	268530/268530	---M--	200	added ('OK')	image/svg+xml	etag:%22418f2-5a3c4ad561810%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.svg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/lato/lato-regular-webfont.svg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/flat-ui-slider.css)
19:55:15	1589/1589	---M--	200	added ('OK')	image/png	etag:%22635-5a3c4a96f65fc%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/twitter.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/twitter.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:15	1586/1586	---M--	200	added ('OK')	image/png	etag:%22632-5a3c4a9613cd9%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/twitter-hover.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/twitter-hover.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:15	1445/1445	---M--	200	added ('OK')	image/png	etag:%225a5-5a3c4a9a952ae%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/facebook.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/facebook.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:16	1447/1447	---M--	200	added ('OK')	image/png	etag:%225a7-5a3c4a982a00d%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/facebook-hover.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/social_icons/facebook-hover.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:16	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:16%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/1_normal/home-bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/1_normal/home-bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:16	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:16%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/2_corporate/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/2_corporate/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:17	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:17%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/2_corporate/map.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/2_corporate/map.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:17	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:17%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/2_corporate/bg2.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/2_corporate/bg2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:17	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:17%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/3_app/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/3_app/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:18	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:18%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/yt.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/yt-2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:18	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:18%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/youtube-hover.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/youtube-hover-2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:18	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:18%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/twitter.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/twitter-2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:19	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:19%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/twitter-hover.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/twitter-hover-2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:19	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:19%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/facebook.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/facebook-2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:19	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:19%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/facebook-hover.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/Social_icons/facebook-hover-2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:20	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:20%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/4_real_estate/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/4_real_estate/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:20	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:20%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/5_hotel/Bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/5_hotel/Bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:20	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:20%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/6_university/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/6_university/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:21	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:21%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/7_shop_products/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/7_shop_products/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:21	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:21%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/7_shop_products/1.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/7_shop_products/1.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:21	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:21%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/7_shop_products/2.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/7_shop_products/2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:22	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:22%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/7_shop_products/3.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/7_shop_products/3.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:22	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:22%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/8_ecourse/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/8_ecourse/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:22	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:22%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/8_ecourse/1.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/8_ecourse/1.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:23	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:23%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/8_ecourse/2.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/8_ecourse/2.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:23	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:23%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/8_ecourse/3.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/8_ecourse/3.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:24	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:24%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/9_ebook/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/9_ebook/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:24	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:24%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/10_business/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/10_business/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:24	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:24%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/13_gym/bg.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/13_gym/bg.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:25	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:25%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/14_agency/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/14_agency/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:25	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:25%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/15_party/bg.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/15_party/bg.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:25	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:25%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/19_new_subscribe/pattern-subscribe.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/19_new_subscribe/pattern-subscribe.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/landings.css)
19:55:26	168/168	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2019:06:54%20GMT	http://demosthenes.info/assets/images/polina.jpg	C:/xampp/htdocs/GhanaBulk/demosthenes.info/assets/images/polina.69.delayed	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:26	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:26%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/16_medical/bg2.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/16_medical/bg2.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:26	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:26%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/16_medical/img2.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/16_medical/img2.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:27	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:27%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/18_elegant/Hero-Header.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/18_elegant/Hero-Header.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:27	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:27%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/20_construction/construction-work-building-bg.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/20_construction/construction-work-building-bg.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:27	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:27%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/20_construction/bg1.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/20_construction/bg1.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:28	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:28%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/main/cta-bg.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/main/cta-bg.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:28	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:28%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/main/hl-6.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/main/hl-6.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:28	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:28%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/main/hl-7.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/main/hl-7.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:29	107561/107561	---M--	200	added ('OK')	image/jpeg	etag:%221a429-5a3c4aab2a72b%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/main/bg-hl-new.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/main/bg-hl-new.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:30	1562/1562	---M--	200	added ('OK')	image/png	etag:%2261a-5a3c4aac1d9f2%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/main/newsletter-pattern.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/main/newsletter-pattern.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:31	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:31%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/main/pattern.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/main/pattern.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:31	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Nov%202020%2018:55:31%20GMT	https://pixfort.website/themeforest/landing/flatpack/24_travel/images/main/image-intro.jpg	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/images/main/image-intro.jpg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/main.css)
19:55:31	11026/11026	---M--	200	added ('OK')	image/png	etag:%222b12-5a3c4b2545759%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/img/sprite.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/img/sprite.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/box.css)
19:55:32	3600/3600	---M--	200	added ('OK')	image/gif	etag:%22e10-5a3c4b2436f0e%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/img/loading.gif	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/img/loading.gif	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/box.css)
19:55:32	1097/1097	---M--	200	added ('OK')	image/png	etag:%22449-5a3c4b23380c6%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/img/X.png	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/img/X.png	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/box.css)
19:55:33	142112/142112	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2222b20-5a3c3acfd800f%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpack.eot?tzy7cr	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpacke52c.eot	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/pixicon.css)
19:55:33	142112/142112	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2222b20-5a3c3acfd800f%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpack.eot?	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpackd41d.eot	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/pixicon.css)
19:55:34	141944/141944	---M--	200	added ('OK')	application/font-sfnt	etag:%2222a78-5a3c3ad6a73ac%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpack.ttf?tzy7cr	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpacke52c.ttf	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/pixicon.css)
19:55:35	142020/142020	---M--	200	added ('OK')	application/font-woff	etag:%2222ac4-5a3c3ac95011d%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpack.woff?tzy7cr	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpacke52c.woff	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/pixicon.css)
19:55:38	490512/490512	---M--	200	added ('OK')	image/svg+xml	etag:%2277c10-5a3c3abf08240%22	https://pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpack.svg?tzy7cr	C:/xampp/htdocs/GhanaBulk/pixfort.website/themeforest/landing/flatpack/24_travel/fonts/flatpacke52c.svg	(from https://pixfort.website/themeforest/landing/flatpack/24_travel/stylesheets/pixicon.css)
